YoksisId,Ad,KisaAd,Tur,UstYoksisId,Durum,AdIng,EnumBirimTuru,THE,QS,IliskiliYoksisId
129192,İKTİSAT PR. (İÖ),İKTİSAT P,Lisans,107440,Yarı Pasif,ECONOMICS PR. (EVENING EDUCATION),13,108,NULL,0
129195,İŞLETME PR. (İÖ),İŞLETME P,Lisans,107445,Aktif,BUSINESS ADMINISTRATION PR. (EVENING EDUCATION),13,108,NULL,0
129198,İNŞAAT PR. (İÖ),İNŞAAT PR,Önlisans,107587,Yarı Pasif,CONSTRUCTION PR. (EVENING EDUCATION),20,NULL,NULL,0
129217,ELEKTRİK PR. (İÖ),"ELEKTRİK ",Önlisans,107587,Kapatılmış,ELECTRICITY PR. (EVENING EDUCATION),20,NULL,NULL,0
129219,TARIM ALET VE MAKİNELERİ PR. (İÖ),TARIM ALE,Önlisans,107587,Yarı Pasif,AGRICULTURAL EQUIPMENT AND MACHINERY PR. (EVENING EDUCATION),20,NULL,NULL,0
129226,BİLGİSAYAR PROGRAMCILIĞI PR. (İÖ),BİLGİSAYA,Önlisans,166822,Yarı Pasif,COMPUTER PROGRAMMING PR. (EVENING EDUCATION),20,103,NULL,0
129227,PAZARLAMA PR. (İÖ),PAZARLAMA,Önlisans,107592,Kapatılmış,MARKETING PR. (EVENING EDUCATION),20,NULL,NULL,0
129228,MUHASEBE PR. (İÖ),"MUHASEBE ",Önlisans,107592,Yarı Pasif,ACCOUNTING PR. (EVENING EDUCATION),20,NULL,NULL,0
129231,BÜRO YÖNETİMİ VE SEKRETERLİK PR. (İÖ),BÜRO YÖNE,Önlisans,107592,Kapatılmış,OFFICE MANAGEMENT AND SECRETARY TRAINING PR. (EVENING EDUCATION),20,NULL,NULL,0
129233,BİLGİSAYARLI MUHASEBE VE VERGİ UYGULAMALARI PR.,BİLGİSAYA,Önlisans,107592,Kapatılmış,COMPUTER-AIDED ACCOUNTING AND TAX PRACTICES PR.,20,108,NULL,0
129241,KONAKLAMA İŞLETMECİLİĞİ PR.,KONAKLAMA,Lisans,107610,Yarı Pasif,HOSPITALITY MANAGEMENT PR.,13,108,NULL,0
129248,OPERA PR.,OPERA PR.,Lisans,107628,Aktif,OPERA PR.,13,101,NULL,0
129252,ANESTEZİ PR.,"ANESTEZİ ",Önlisans,107639,Kapatılmış,ANESTHESIA PR.,20,NULL,NULL,0
129253,TIBBİ DOKÜMANTASYON VE SEKRETERLİK PR. (İÖ),TIBBİ DOK,Önlisans,166924,Yarı Pasif,MEDICAL DOCUMENTATION AND SECRETARIAT PR. (EVENING EDUCATION),20,NULL,NULL,0
129257,TIBBİ LABORATUVAR PR. (İÖ),TIBBİ LAB,Önlisans,107639,Kapatılmış,MEDICAL LABORATORY PR. (EVENING EDUCATION),20,NULL,NULL,0
129265,RADYOLOJİ PR. (İÖ),RADYOLOJİ,Önlisans,107639,Kapatılmış,RADIOLOGY PR. (EVENING EDUCATION),20,NULL,NULL,0
129270,ELEKTRİK PR. (İÖ),"ELEKTRİK ",Önlisans,107654,Yarı Pasif,ELECTRICITY PR. (EVENING EDUCATION),20,NULL,NULL,0
129285,TEKSTİL PR. (İÖ),TEKSTİL P,Önlisans,107654,Yarı Pasif,TEXTILE PR. (EVENING EDUCATION),20,NULL,NULL,0
129288,OTOMOTİV PR. (İÖ),"OTOMOTİV ",Önlisans,107654,Yarı Pasif,AUTOMOTIVE PR. (EVENING EDUCATION),20,NULL,NULL,0
129293,RADYO VE TELEVİZYON YAYINCILIĞI PR. (İÖ),"RADYO VE ",Önlisans,107654,Yarı Pasif,RADIO AND TELEVISION BROADCASTING PR. (EVENING EDUCATION),20,NULL,NULL,0
129302,ENDÜSTRİYEL ELEKTRONİK PR. (İÖ),ENDÜSTRİY,Önlisans,107654,Yarı Pasif,INDUSTRIAL ELECTRONICS PR. (EVENING EDUCATION),20,NULL,NULL,0
129303,BİLGİSAYAR MÜHENDİSLİĞİ PR. (İNGİLİZCE) (İÖ),BİLGİSAYA,Lisans,107462,Yarı Pasif,COMPUTER ENGINEERING PR. (ENGLISH) (EVENING EDUCATION),13,NULL,NULL,0
129312,ÇEVRE MÜHENDİSLİĞİ PR. (İÖ),ÇEVRE MÜH,Lisans,107468,Yarı Pasif,ENVIRONMENTAL ENGINEERING PR. (EVENING EDUCATION),13,NULL,NULL,0
129326,İNŞAAT MÜHENDİSLİĞİ PR. (İÖ),İNŞAAT MÜ,Lisans,107474,Yarı Pasif,CIVIL ENGINEERING PR. (EVENING EDUCATION),13,NULL,NULL,0
129343,JEOLOJİ MÜHENDİSLİĞİ PR. (İÖ),JEOLOJİ M,Lisans,107480,Yarı Pasif,GEOLOGICAL ENGINEERING PR. (EVENING EDUCATION),13,NULL,NULL,0
129354,MADEN MÜHENDİSLİĞİ PR. (İÖ),MADEN MÜH,Lisans,107485,Yarı Pasif,MINING ENGINEERING PR. (EVENING EDUCATION),13,NULL,NULL,0
129359,MİMARLIK PR. (İÖ),"MİMARLIK ",Lisans,107489,Yarı Pasif,ARCHITECTURE PR. (EVENING EDUCATION),13,NULL,NULL,0
129376,TEKSTİL MÜHENDİSLİĞİ PR. (İÖ),TEKSTİL M,Lisans,107494,Yarı Pasif,TEXTILE ENGINEERING PR. (EVENING EDUCATION),13,NULL,NULL,0
129385,MAKİNE MÜHENDİSLİĞİ PR. (İNGİLİZCE) (İÖ),MAKİNE MÜ,Lisans,107498,Yarı Pasif,MECHANICAL ENGINEERING PR. (ENGLISH) (EVENING EDUCATION),13,NULL,NULL,0
129395,ELEKTRİK-ELEKTRONİK MÜHENDİSLİĞİ PR. (İNGİLİZCE) (İÖ),ELEKTRİK-,Lisans,107505,Yarı Pasif,ELECTRICAL-ELECTRONICS ENGINEERING PR. (ENGLISH) (EVENING EDUCATION),13,NULL,NULL,0
129402,BİLGİSAYAR DONANIMI PR.,BİLGİSAYA,Önlisans,107654,Kapatılmış,COMPUTER HARDWARE PR.,20,NULL,NULL,0
129407,BİLGİSAYAR PROGRAMCILIĞI PR. (İÖ),BİLGİSAYA,Önlisans,166767,Yarı Pasif,COMPUTER PROGRAMMING PR. (EVENING EDUCATION),20,103,NULL,0
129412,MAKİNE PR. (İÖ),MAKİNE PR,Önlisans,107654,Kapatılmış,MACHINERY PR. (EVENING EDUCATION),20,NULL,NULL,0
129414,MAKİNE-RESİM-KONSTRÜKSİYON PR. (İÖ),MAKİNE-RE,Önlisans,107654,Kapatılmış,MECHANICAL DRAWING AND CONSTRUCTION PR. (EVENING EDUCATION),20,NULL,NULL,0
129417,MOBİLYA VE DEKORASYON PR. (İÖ),MOBİLYA V,Önlisans,166791,Yarı Pasif,FURNITURE AND DECORATION PR. (EVENING EDUCATION),20,NULL,NULL,0
129420,CİLT BAKIMI VE GÜZELLİK PR.,CİLT BAKI,Önlisans,107654,Kapatılmış,SKIN CARE AND BEAUTY PR.,20,NULL,NULL,0
129426,KUAFÖRLÜK PR. (İÖ),KUAFÖRLÜK,Önlisans,107654,Kapatılmış,HAIRDRESSER TRAINING PR. (EVENING EDUCATION),20,NULL,NULL,0
129450,MOBİLYA VE DEKORASYON PR. (İÖ),MOBİLYA V,Önlisans,166862,Kapatılmış,FURNITURE AND DECORATION PR. (EVENING EDUCATION),20,NULL,NULL,0
129457,BİLGİSAYAR TEKNOLOJİSİ VE PROGRAMLAMA PR. (İÖ),BİLGİSAYA,Önlisans,107669,Yarı Pasif,COMPUTER TECHNOLOGY AND PROGRAMMING PR. (EVENING EDUCATION),20,103,NULL,0
129465,TOHUMCULUK PR. (İÖ),TOHUMCULU,Önlisans,107669,Yarı Pasif,SEED CULTIVATION PR. (EVENING EDUCATION),20,NULL,NULL,0
129742,OPERA ANASANAT DALI,OPERA ANA,Anasanat Dalı,107628,Aktif,OPERA ART MAJOR,15,NULL,NULL,0
129749,ANESTEZİ PR. (İÖ),"ANESTEZİ ",Önlisans,166924,Yarı Pasif,ANESTHESIA PR. (EVENING EDUCATION),20,NULL,NULL,0
129753,TIBBİ DOKÜMANTASYON VE SEKRETERLİK PR.,TIBBİ DOK,Önlisans,107639,Kapatılmış,MEDICAL DOCUMENTATION AND SECRETARIAT PR.,20,NULL,NULL,0
129809,ELEKTRİK PR. (İÖ),"ELEKTRİK ",Önlisans,166770,Yarı Pasif,ELECTRICITY PR. (EVENING EDUCATION),20,NULL,NULL,0
129826,İKLİMLENDİRME-SOĞUTMA PR. (İÖ),İKLİMLEND,Önlisans,107654,Yarı Pasif,CLIMATIZATION AND COOLING PR. (EVENING EDUCATION),20,NULL,NULL,0
129870,MUHASEBE PR. (UZAKTAN ÖĞRETİM),"MUHASEBE ",Önlisans,107665,Yarı Pasif,ACCOUNTING PR. (DISTANCE EDUCATION),20,NULL,NULL,0
129872,MUHASEBE PR. (İÖ),"MUHASEBE ",Önlisans,107665,Yarı Pasif,ACCOUNTING PR. (EVENING EDUCATION),20,NULL,NULL,0
129896,MUHASEBE PR. (İÖ),"MUHASEBE ",Önlisans,107673,Yarı Pasif,ACCOUNTING PR. (EVENING EDUCATION),20,NULL,NULL,0
129898,MOBİLYA VE DEKORASYON ANABİLİM DALI,MOBİLYA V,Anabilim Dalı,107669,Kapatılmış,DEPARTMENT OF FURNITURE AND DECORATION,11,NULL,NULL,0
129907,BİLGİSAYAR TEKNOLOJİSİ VE PROGRAMLAMA ANABİLİM DALI,BİLGİSAYA,Anabilim Dalı,107669,Kapatılmış,DEPARTMENT OF COMPUTER TECHNOLOGY AND PROGRAMMING,11,103,NULL,0
129910,BANKACILIK PR. (İÖ),BANKACILI,Önlisans,107673,Yarı Pasif,BANKING PR. (EVENING EDUCATION),20,NULL,NULL,0
129918,BÜRO YÖNETİMİ VE SEKRETERLİK PR. (İÖ),BÜRO YÖNE,Önlisans,107673,Yarı Pasif,OFFICE MANAGEMENT AND SECRETARY TRAINING PR. (EVENING EDUCATION),20,NULL,NULL,0
129919,TOHUMCULUK ANABİLİM DALI,TOHUMCULU,Anabilim Dalı,107669,Kapatılmış,DEPARTMENT OF SEED CULTIVATION,11,NULL,NULL,0
129926,POZANTI MESLEK YÜKSEKOKULU,POZANTI M,Meslek Yüksekokulu,107211,Aktif,POZANTI VOCATIONAL SCHOOL,6,NULL,NULL,0
129930,MUHASEBE ANABİLİM DALI,"MUHASEBE ",Anabilim Dalı,107673,Kapatılmış,DEPARTMENT OF ACCOUNTING,11,NULL,NULL,0
129934,TEKNİK PROGRAMLAR BÖLÜMÜ,TEKNİK PR,Bölüm,129926,Kapatılmış,DEPARTMENT OF TECHNICAL PROGRAMS,10,NULL,NULL,0
129940,BAHÇE ZİRAATI PR.,BAHÇE ZİR,Önlisans,129934,Kapatılmış,GARDEN AGRICULTURE PR.,20,NULL,NULL,0
129944,BANKACILIK ANABİLİM DALI,BANKACILI,Anabilim Dalı,107673,Kapatılmış,DEPARTMENT OF BANKING,11,NULL,NULL,0
129948,BÜRO YÖNETİMİ VE SEKRETERLİK ANABİLİM DALI,BÜRO YÖNE,Anabilim Dalı,107673,Kapatılmış,DEPARTMENT OF OFFICE MANAGEMENT AND SECRETARY TRAINING,11,NULL,NULL,0
129953,ORGANİK TARIM PR.,ORGANİK T,Önlisans,129934,Kapatılmış,ORGANIC AGRICULTURE PR.,20,NULL,NULL,0
129969,İKTİSADİ VE İDARİ PROGRAMLAR BÖLÜMÜ,"İKTİSADİ ",Bölüm,129926,Kapatılmış,DEPARTMENT OF ECONOMIC AND ADMINISTRATIVE PROGRAMS,10,NULL,NULL,0
129973,BAHÇE ZİRAATI PR. (İÖ),BAHÇE ZİR,Önlisans,129934,Kapatılmış,GARDEN AGRICULTURE PR. (EVENING EDUCATION),20,NULL,NULL,0
129984,MUHASEBE PR.,"MUHASEBE ",Önlisans,129969,Kapatılmış,ACCOUNTING PR.,20,NULL,NULL,0
129989,TURİZM VE OTEL İŞLETMECİLİĞİ PR.,TURİZM VE,Önlisans,129969,Kapatılmış,TOURISM AND HOTEL MANAGEMENT PR.,20,NULL,NULL,0
129994,"KARİYER PLANLAMA, ARAŞTIRMA VE UYGULAMA MERKEZİ",KARİYER P,Uygulama ve Araştırma Merkezi,107211,Aktif,"CAREER PLANNING,RESEARCH AND APPLICATION CENTER",8,105,NULL,0
129999,STRATEJİK ARAŞTIRMA MERKEZİ,STRATEJİK,Uygulama ve Araştırma Merkezi,107211,Aktif,STRATEGIC RESEARCH CENTER,8,NULL,NULL,0
130003,YUNUS EMRE KÜLTÜR VE SANAT MERKEZİ,YUNUS EMR,Uygulama ve Araştırma Merkezi,107211,Kapatılmış,YUNUS EMRE CULTURE AND ART CENTER,8,NULL,NULL,0
130022,TIBBİ BİLİMLER DENEYSEL ARAŞTIRMA VE UYGULAMA MERKEZİ,TIBBİ BİL,Uygulama ve Araştırma Merkezi,107211,Aktif,MEDICAL SCIENCES EXPERIMENTAL RESEARCH AND APPLICATION CENTER,8,NULL,NULL,0
134402,SAĞLIK PROGRAMLARI BÖLÜMÜ,SAĞLIK PR,Bölüm,107653,Kapatılmış,DEPARTMENT OF HEALTH PROGRAMS,10,NULL,NULL,0
134403,ÇOCUK GELİŞİMİ PR. (İÖ),ÇOCUK GEL,Önlisans,134402,Kapatılmış,CHILD DEVELOPMENT PR. (EVENING EDUCATION),20,NULL,NULL,0
138554,MATBAACILIK PR. (İÖ),MATBAACIL,Önlisans,107654,Yarı Pasif,PRINTING PR. (EVENING EDUCATION),20,NULL,NULL,0
138556,İLKÖĞRETİM DİN KÜLTÜRÜ VE AHLAK BİLGİSİ ÖĞRETMENLİĞİ PR.,İLKÖĞRETİ,Lisans,107365,Kapatılmış,TEACHING OF RELIGIOUS CULTURE AND MORAL KNOWLEDGE IN PRIMARY EDUCATION PR.,13,NULL,NULL,0
138557,RESİM-İŞ ÖĞRETMENLİĞİ PR.,"RESİM-İŞ ",Lisans,107349,Aktif,ART TEACHING PR.,13,109,NULL,0
138558,FEN BİLGİSİ ÖĞRETMENLİĞİ PR.,FEN BİLGİ,Lisans,298674,Aktif,SCIENCE TEACHING PR.,13,109,NULL,0
138559,FELSEFE GRUBU ÖĞRETMENLİĞİ PR.,FELSEFE G,Lisans,298799,Aktif,PHILOSOPHY GROUP TEACHING PR.,13,109,NULL,0
138560,TÜRKÇE ÖĞRETMENLİĞİ PR.,TÜRKÇE ÖĞ,Lisans,298799,Aktif,TURKISH LANGUAGE TEACHING PR.,13,109,NULL,0
138561,FRANSIZCA ÖĞRETMENLİĞİ PR.,FRANSIZCA,Lisans,107337,Aktif,FRENCH LANGUAGE TEACHING PR.,13,109,NULL,0
138562,SOSYAL BİLGİLER ÖĞRETMENLİĞİ PR.,SOSYAL Bİ,Lisans,298799,Aktif,SOCIAL STUDIES TEACHING PR.,13,109,NULL,0
138563,İSTATİSTİK PR.,İSTATİSTİ,Lisans,107290,Aktif,STATISTICS PR.,13,107,NULL,0
138564,GRAFİK PR.,GRAFİK PR,Lisans,107370,Aktif,GRAPHIC ARTS PR.,13,101,NULL,0
138565,İÇ MİMARLIK PR.,İÇ MİMARL,Lisans,107382,Yarı Pasif,INTERIOR ARCHITECTURE PR.,13,NULL,NULL,0
138566,SERAMİK PR.,SERAMİK P,Lisans,107374,Aktif,CERAMICS PR.,13,101,NULL,0
138567,TEKSTİL TASARIM PR.,TEKSTİL T,Lisans,107379,Kapatılmış,TEXTILE DESIGN PR.,13,NULL,NULL,0
138568,HUKUK PR.,HUKUK PR.,Lisans,107384,Aktif,LAW PR.,13,110,NULL,0
138569,EKONOMETRİ PR.,EKONOMETR,Lisans,107436,Aktif,ECONOMETRICS PR.,13,108,NULL,0
138570,MALİYE PR.,MALİYE PR,Lisans,107452,Aktif,PUBLIC FINANCE PR.,13,108,NULL,0
138571,ULUSLARARASI İLİŞKİLER PR. (İNGİLİZCE),ULUSLARAR,Lisans,107457,Yarı Pasif,INTERNATIONAL RELATIONS PR. (ENGLISH),13,105,NULL,0
138573,ENDÜSTRİ MÜHENDİSLİĞİ PR.,"ENDÜSTRİ ",Lisans,107471,Yarı Pasif,INDUSTRIAL ENGINEERING PR.,13,NULL,NULL,0
138576,TIP PR.,TIP PR.,Lisans,107212,Aktif,MEDICINE PR.,13,102,NULL,0
138577,GIDA MÜHENDİSLİĞİ PR.,GIDA MÜHE,Lisans,107523,Yarı Pasif,FOOD ENGINEERING PR.,13,106,NULL,0
138578,PEYZAJ MİMARLIĞI PR.,PEYZAJ Mİ,Lisans,107526,Yarı Pasif,LANDSCAPE ARCHITECTURE PR.,13,NULL,NULL,0
138579,TOPRAK PR.,TOPRAK PR,Lisans,107533,Kapatılmış,SOIL PR.,13,NULL,NULL,0
138580,ZOOTEKNİ PR.,"ZOOTEKNİ ",Lisans,107535,Aktif,ZOOTECHNICS PR.,13,106,NULL,0
138581,DİŞ HEKİMLİĞİ PR.,DİŞ HEKİM,Lisans,107260,Aktif,DENTISTRY PR.,13,102,NULL,0
143033,İLETİŞİM BİLİMLERİ BÖLÜMÜ,"İLETİŞİM ",Bölüm,107559,Aktif,DEPARTMENT OF COMMUNICATION SCIENCES,10,105,NULL,0
143035,KÜLTÜRLERARASI İLETİŞİM ANABİLİM DALI,KÜLTÜRLER,Anabilim Dalı,143033,Aktif,DEPARTMENT OF INTERCULTURAL COMMUNICATION,11,105,NULL,0
143037,TOPLUM VE İLETİŞİM ANABİLİM DALI,TOPLUM VE,Anabilim Dalı,143033,Aktif,DEPARTMENT OF COMMUNITY AND COMMUNICATION,11,105,NULL,0
143038,MEDYA ÇALIŞMALARI ANABİLİM DALI,MEDYA ÇAL,Anabilim Dalı,143033,Aktif,DEPARTMENT OF MEDIA STUDIES,11,105,NULL,0
143041,BİLİŞİM VE ENFORMASYON TEKNOLOJİLERİ ANABİLİM DALI,BİLİŞİM V,Anabilim Dalı,107565,Aktif,DEPARTMENT OF INFORMATICS AND INFORMATION TECHNOLOGIES,11,103,NULL,0
144889,ÇOCUK GELİŞİMİ PR. (İÖ),ÇOCUK GEL,Önlisans,166773,Yarı Pasif,CHILD DEVELOPMENT PR. (EVENING EDUCATION),20,NULL,NULL,0
144890,ELEKTRİK PR.,"ELEKTRİK ",Önlisans,166770,Aktif,ELECTRICITY PR.,20,104,NULL,0
144891,ELEKTRONİK TEKNOLOJİSİ PR.,ELEKTRONİ,Önlisans,166777,Aktif,ELECTRONICS TECHNOLOGY PR.,20,104,NULL,0
144892,ELEKTRONİK TEKNOLOJİSİ PR. (İÖ),ELEKTRONİ,Önlisans,166777,Yarı Pasif,ELECTRONICS TECHNOLOGY PR. (EVENING EDUCATION),20,NULL,NULL,0
144898,İKLİMLENDİRME VE SOĞUTMA TEKNOLOJİSİ PR.,İKLİMLEND,Önlisans,166770,Aktif,CLIMATIZATION AND COOLING TECHNOLOGY PR.,20,104,NULL,0
144899,İKLİMLENDİRME VE SOĞUTMA TEKNOLOJİSİ PR. (İÖ),İKLİMLEND,Önlisans,166770,Yarı Pasif,CLIMATIZATION AND COOLING TECHNOLOGY PR. (EVENING EDUCATION),20,NULL,NULL,0
144901,İNŞAAT TEKNOLOJİSİ PR.,İNŞAAT TE,Önlisans,166780,Aktif,CONSTRUCTION TECHNOLOGY PR.,20,104,NULL,0
144903,KİMYA PR.,KİMYA PR.,Önlisans,107654,Kapatılmış,CHEMISTRY PR.,20,NULL,NULL,0
144905,KİMYA PR. (İÖ),KİMYA PR.,Önlisans,107654,Kapatılmış,CHEMISTRY PR. (EVENING EDUCATION),20,NULL,NULL,0
144907,KUAFÖRLÜK PR.,KUAFÖRLÜK,Önlisans,107654,Kapatılmış,HAIRDRESSER TRAINING PR.,20,NULL,NULL,0
144909,MADEN PR.,MADEN PR.,Önlisans,107654,Kapatılmış,MINING PR.,20,NULL,NULL,0
144911,MAKİNE PR.,MAKİNE PR,Önlisans,107654,Kapatılmış,MACHINERY PR.,20,NULL,NULL,0
144912,MAKİNE PR. (İÖ),MAKİNE PR,Önlisans,166785,Yarı Pasif,MACHINERY PR. (EVENING EDUCATION),20,NULL,NULL,0
144917,"MAKİNE, RESİM VE KONSTRÜKSİYON PR. (İÖ)","MAKİNE, R",Önlisans,166785,Yarı Pasif,MECHANICAL DRAWING AND CONSTRUCTION PR. (EVENING EDUCATION),20,NULL,NULL,0
144919,MATBAACILIK PR.,MATBAACIL,Önlisans,107654,Kapatılmış,PRINTING PR.,20,NULL,NULL,0
144921,MOBİLYA VE DEKORASYON PR.,MOBİLYA V,Önlisans,107654,Kapatılmış,FURNITURE AND DECORATION PR.,20,NULL,NULL,0
144923,MUHASEBE VE VERGİ UYGULAMALARI PR. (UZAKTAN ÖĞRETİM),"MUHASEBE ",Önlisans,166761,Aktif,ACCOUNTING AND TAX APPLICATIONS PR. (DISTANCE EDUCATION),20,NULL,NULL,0
144924,MUHASEBE VE VERGİ UYGULAMALARI PR.,"MUHASEBE ",Önlisans,166761,Aktif,ACCOUNTING AND TAX APPLICATIONS PR.,20,108,NULL,0
144925,MUHASEBE VE VERGİ UYGULAMALARI PR. (İÖ),"MUHASEBE ",Önlisans,166761,Yarı Pasif,ACCOUNTING AND TAX APPLICATIONS PR. (EVENING EDUCATION),20,NULL,NULL,0
144926,MODA-KONFEKSİYON PR.,MODA-KONF,Önlisans,107654,Kapatılmış,FASHION-READY-TO-WEAR PR.,20,NULL,NULL,0
144927,MODA-KONFEKSİYON PR. (İÖ),MODA-KONF,Önlisans,107654,Kapatılmış,FASHION-READY-TO-WEAR PR. (EVENING EDUCATION),20,NULL,NULL,0
144937,OTOMOTİV TEKNOLOJİSİ PR.,"OTOMOTİV ",Önlisans,166792,Aktif,AUTOMOTIVE TECHNOLOGY PR.,20,104,NULL,0
144938,OTOMOTİV TEKNOLOJİSİ PR. (İNGİLİZCE) (İÖ),"OTOMOTİV ",Önlisans,166792,Yarı Pasif,AUTOMOTIVE TECHNOLOGY PR. (ENGLISH) (EVENING EDUCATION),20,NULL,NULL,0
144939,RADYO VE TELEVİZYON TEKNOLOJİSİ PR.,"RADYO VE ",Önlisans,166795,Yarı Pasif,RADIO AND TELEVISION TECHNOLOGY PR.,20,NULL,NULL,0
144940,RADYO VE TELEVİZYON TEKNOLOJİSİ PR. (İÖ),"RADYO VE ",Önlisans,166795,Kapatılmış,RADIO AND TELEVISION TECHNOLOGY PR. (EVENING EDUCATION),20,NULL,NULL,0
144941,SAÇ BAKIMI VE GÜZELLİK HİZMETLERİ PR. (İÖ),SAÇ BAKIM,Önlisans,107654,Kapatılmış,HAIR CARE AND BEAUTY SERVICES PR. (EVENING EDUCATION),20,NULL,NULL,0
144942,ŞARAP ÜRETİM TEKNOLOJİSİ PR.,ŞARAP ÜRE,Önlisans,167141,Yarı Pasif,WINEMAKING TECHNOLOGY PR.,20,NULL,NULL,0
144943,TURİZM VE SEYAHAT HİZMETLERİ PR.,TURİZM VE,Önlisans,107654,Kapatılmış,TOURISM AND TRAVEL SERVICES PR.,20,NULL,NULL,0
144944,TURİZM VE SEYAHAT HİZMETLERİ PR.,TURİZM VE,Önlisans,166812,Aktif,TOURISM AND TRAVEL SERVICES PR.,20,108,NULL,0
144949,TEKSTİL TEKNOLOJİSİ PR.,TEKSTİL T,Önlisans,166807,Aktif,TEXTILE TECHNOLOGY PR.,20,104,NULL,0
144950,TEKSTİL TEKNOLOJİSİ PR. (İÖ),TEKSTİL T,Önlisans,166807,Yarı Pasif,TEXTILE TECHNOLOGY PR. (EVENING EDUCATION),20,NULL,NULL,0
144951,TURİZM VE SEYAHAT HİZMETLERİ PR.,TURİZM VE,Önlisans,107665,Kapatılmış,TOURISM AND TRAVEL SERVICES PR.,20,NULL,NULL,0
144953,BİLGİSAYAR PROGRAMCILIĞI PR.,BİLGİSAYA,Önlisans,107587,Yarı Pasif,COMPUTER PROGRAMMING PR.,20,NULL,NULL,0
144954,BİLGİSAYAR PROGRAMCILIĞI PR. (İÖ),BİLGİSAYA,Önlisans,107587,Yarı Pasif,COMPUTER PROGRAMMING PR. (EVENING EDUCATION),20,103,NULL,0
144955,İNŞAAT TEKNOLOJİSİ PR.,İNŞAAT TE,Önlisans,166826,Aktif,CONSTRUCTION TECHNOLOGY PR.,20,104,NULL,0
144956,İNŞAAT TEKNOLOJİSİ PR. (İÖ),İNŞAAT TE,Önlisans,166826,Yarı Pasif,CONSTRUCTION TECHNOLOGY PR. (EVENING EDUCATION),20,NULL,NULL,0
144959,MUHASEBE VE VERGİ UYGULAMALARI PR.,"MUHASEBE ",Önlisans,166819,Aktif,ACCOUNTING AND TAX APPLICATIONS PR.,20,108,NULL,0
144960,MUHASEBE VE VERGİ UYGULAMALARI PR. (İÖ),"MUHASEBE ",Önlisans,166819,Yarı Pasif,ACCOUNTING AND TAX APPLICATIONS PR. (EVENING EDUCATION),20,NULL,NULL,0
144961,TARIM MAKİNELERİ PR.,TARIM MAK,Önlisans,166827,Aktif,AGRICULTURAL MACHINERY PR.,20,104,NULL,0
144962,TARIM MAKİNELERİ PR. (İÖ),TARIM MAK,Önlisans,166827,Yarı Pasif,AGRICULTURAL MACHINERY PR. (EVENING EDUCATION),20,NULL,NULL,0
144963,DİŞ PROTEZ TEKNOLOJİSİ PR.,DİŞ PROTE,Önlisans,166840,Kapatılmış,DENTAL PROSTHETICS TECHNOLOGY - DENTAL TECHNOLOGY PR.,20,NULL,NULL,0
144964,PARAMEDİK PR.,PARAMEDİK,Önlisans,166839,Kapatılmış,PARAMEDIC PR.,20,NULL,NULL,0
144965,YAŞLI BAKIMI PR.,YAŞLI BAK,Önlisans,107688,Kapatılmış,GERIATRIC CARE PR.,20,NULL,NULL,0
144966,MÜZİKOLOJİ PR.,MÜZİKOLOJ,Lisans,107617,Pasif,MUSICOLOGY PR.,13,NULL,NULL,0
144967,SAHNE SANATLARI PR.,SAHNE SAN,Lisans,107635,Kapatılmış,PERFORMING ARTS PR.,13,101,NULL,0
144968,ARKEOLOJİ PR.,ARKEOLOJİ,Lisans,107321,Aktif,ARCHAEOLOGY PR.,13,101,NULL,0
144969,İSTATİSTİK PR. (İÖ),İSTATİSTİ,Lisans,107290,Yarı Pasif,STATISTICS PR. (EVENING EDUCATION),13,107,NULL,0
144970,EKONOMETRİ PR. (İÖ),EKONOMETR,Lisans,107436,Yarı Pasif,ECONOMETRICS PR. (EVENING EDUCATION),13,108,NULL,0
144971,EKONOMETRİ PR. (İNGİLİZCE),EKONOMETR,Lisans,107436,Aktif,ECONOMETRICS PR. (ENGLISH),13,108,NULL,0
144972,İKTİSAT PR. (İNGİLİZCE),İKTİSAT P,Lisans,107440,Aktif,ECONOMICS PR. (ENGLISH),13,108,NULL,0
144973,İŞLETME PR. (İNGİLİZCE),İŞLETME P,Lisans,107445,Aktif,BUSINESS ADMINISTRATION PR. (ENGLISH),13,108,NULL,0
144974,MALİYE PR. (İÖ),MALİYE PR,Lisans,107452,Aktif,PUBLIC FINANCE PR. (EVENING EDUCATION),13,108,NULL,0
144975,ULUSLARARASI İLİŞKİLER PR. (İNGİLİZCE) (İÖ),ULUSLARAR,Lisans,107457,Pasif,INTERNATIONAL RELATIONS PR. (ENGLISH) (EVENING EDUCATION),13,NULL,NULL,0
144976,BİLGİSAYAR DESTEKLİ TASARIM PR.,BİLGİSAYA,Önlisans,107598,Kapatılmış,COMPUTER-AIDED DESIGN PR.,20,NULL,NULL,0
144977,BİLGİSAYAR DESTEKLİ TASARIM VE ANİMASYON PR.,BİLGİSAYA,Önlisans,164827,Kapatılmış,COMPUTER-AIDED DESIGN AND ANIMATION PR.,20,NULL,NULL,0
144978,BİLGİSAYAR PROGRAMCILIĞI PR.,BİLGİSAYA,Önlisans,166949,Aktif,COMPUTER PROGRAMMING PR.,20,103,NULL,0
