RID,CuAuthorID,ResearcherID,ResearcherIDTip,Oncelik,Tarandi,Dogrulandi,DogrulayanPersonelRol_Id,DogrulamaZamani
2236,1709,0000-0001-7654-5523,2,1,NULL,NULL,NULL,NULL
2237,2957," J-1018-2018",1,1,NULL,NULL,NULL,NULL
2239,1711,0000-0003-0260-8442,2,1,NULL,1,11475,2024-10-10 14:25:29.190
2240,1713,K-8563-2018,1,1,NULL,NULL,NULL,NULL
2241,1713,0000-0002-8911-2935,2,1,NULL,NULL,NULL,NULL
2242,1713,6506937747,4,1,NULL,NULL,NULL,NULL
2243,1714,0000-0001-6618-1658,2,1,NULL,NULL,NULL,NULL
2244,1715,B-6885-2018,1,1,NULL,NULL,NULL,NULL
2245,1715,AAZ-8612-2020,1,2,NULL,NULL,NULL,NULL
2246,1715,0000-0002-3221-8587,2,1,NULL,NULL,NULL,NULL
2247,1716,K-2051-2018,1,1,NULL,NULL,NULL,NULL
2249,1718,J-8161-2018,1,1,NULL,NULL,NULL,NULL
2250,1719,J-8414-2018,1,1,NULL,NULL,NULL,NULL
2251,1719,0000-0002-5859-1718,2,1,NULL,NULL,NULL,NULL
2252,1722,0000-0002-9948-6148,2,1,NULL,NULL,NULL,NULL
2253,1724,AEH-4556-2022,1,1,NULL,NULL,NULL,NULL
2254,1724,0000-0001-8457-5108,2,1,NULL,NULL,NULL,NULL
2255,1725,0000-0001-8071-0720,2,1,NULL,NULL,NULL,NULL
2256,1726,HIR-2621-2022,1,1,NULL,NULL,NULL,NULL
2257,1726,0000-0002-2342-221X,2,1,NULL,1,11484,2024-10-10 13:08:19.657
2259,1730,G-2932-2019,1,1,NULL,NULL,NULL,NULL
2260,1730,0000-0002-3235-1310,2,1,NULL,NULL,NULL,NULL
2262,1732,0000-0003-3412-5971,2,1,NULL,1,11486,2024-11-06 19:45:09.107
2263,1732,9242946000,4,1,NULL,1,11486,2024-11-06 19:45:09.107
2264,1734,IUM-3341-2023,1,1,NULL,NULL,NULL,NULL
2265,1735,Q-6126-2019,1,1,NULL,NULL,NULL,NULL
2266,1736,J-8377-2018,1,1,NULL,NULL,NULL,NULL
2267,1736,0000-0002-5800-1028,2,1,NULL,NULL,NULL,NULL
2268,1737,S-6697-2016,1,1,NULL,1,12476,2024-10-12 09:46:27.190
2269,1737,0000-0002-9921-3756,2,1,NULL,1,12476,2024-10-12 09:46:27.207
2270,1737,-dTFfzwAAAAJ,3,1,NULL,1,12476,2024-10-12 09:46:27.190
2271,1737,56416641000,4,1,NULL,1,12476,2024-10-12 09:46:27.190
2272,1738,V-2637-2018,1,1,NULL,NULL,NULL,NULL
2273,1738,0000-0003-3022-493X,2,1,NULL,NULL,NULL,NULL
2274,1739,0000-0003-4545-2388,2,1,NULL,NULL,NULL,NULL
2275,1740,0000-0002-8232-7474,2,1,NULL,NULL,NULL,NULL
2276,1741,0000-0002-0534-6778,2,1,NULL,NULL,NULL,NULL
2277,1742,0000-0002-4998-9177,2,1,NULL,NULL,NULL,NULL
2279,1743,0000-0002-8906-6748,2,1,NULL,1,11489,2024-10-11 13:09:39.997
2280,1744,S-8350-2018,1,1,NULL,NULL,NULL,NULL
2281,1744,0000-0002-0474-3288,2,1,NULL,NULL,NULL,NULL
2282,1745,CDN-9841-2022,1,1,NULL,NULL,NULL,NULL
2283,1745,HQZ-3593-2023,1,2,NULL,NULL,NULL,NULL
2284,1745,0000-0002-3608-9663,2,1,NULL,NULL,NULL,NULL
2285,1745,xuKRBn8AAAAJ,3,1,NULL,NULL,NULL,NULL
2286,1745,57539155600,4,1,NULL,NULL,NULL,NULL
2287,1746,U-8355-2018,1,1,NULL,NULL,NULL,NULL
2288,1747,0000-0002-5768-0102,2,1,NULL,NULL,NULL,NULL
2289,1748,J-9869-2018,1,1,NULL,NULL,NULL,NULL
2290,1749,J-9250-2018,1,1,NULL,NULL,NULL,NULL
2291,1749,0000-0002-6723-0842,2,1,NULL,NULL,NULL,NULL
2292,1749,hwfLZ5oAAAAJ,3,1,NULL,NULL,NULL,NULL
2293,1750,A-1145-2017,1,1,NULL,NULL,NULL,NULL
2294,1750,0000-0002-5628-6154,2,1,NULL,NULL,NULL,NULL
2295,1751,C-9091-2018,1,1,NULL,NULL,NULL,NULL
2296,1751,AAK-4635-2021,1,2,NULL,NULL,NULL,NULL
2297,1751,0000-0003-4582-9018,2,1,NULL,NULL,NULL,NULL
2298,1751,rVHw0sEAAAAJ,3,1,NULL,NULL,NULL,NULL
2299,1752,0000-0003-1982-5179,2,1,NULL,NULL,NULL,NULL
2300,1753,J-6475-2018,1,1,NULL,NULL,NULL,NULL
2301,1755,C-1215-2018,1,1,NULL,NULL,NULL,NULL
2302,1755,0000-0003-1629-2338,2,1,NULL,NULL,NULL,NULL
2303,1755,8927932700,4,1,NULL,NULL,NULL,NULL
2304,1757,0000-0002-3762-3194,2,1,NULL,NULL,NULL,NULL
2306,1759,J-7991-2018,1,1,NULL,NULL,NULL,NULL
2307,1760,J-7223-2018,1,1,NULL,NULL,NULL,NULL
2308,1761,A-2473-2016,1,1,NULL,NULL,NULL,NULL
2309,1761,0000-0002-5993-9536,2,1,NULL,NULL,NULL,NULL
2310,1763,K-7569-2018,1,1,NULL,NULL,NULL,NULL
2312,1764,0000-0002-8236-3758,2,1,NULL,NULL,NULL,NULL
2314,1765,0000-0002-1602-7262,2,1,NULL,NULL,NULL,NULL
2315,1769,E-9406-2018,1,1,NULL,1,11502,2024-11-06 13:42:41.193
2316,1769,0000-0003-4865-011X,2,1,NULL,1,11502,2024-11-06 13:42:41.193
2317,1770,F-4628-2018,1,1,NULL,NULL,NULL,NULL
2318,1772,F-2190-2018,1,1,NULL,NULL,NULL,NULL
2319,1773,E-7753-2018,1,1,NULL,NULL,NULL,NULL
2320,1773,0000-0002-4960-1945,2,1,NULL,NULL,NULL,NULL
2321,1774,E-7855-2018,1,1,NULL,1,11504,2024-11-07 11:16:48.743
2322,1774,0000-0002-1397-1725,2,1,NULL,1,11504,2024-11-07 11:15:03.980
2323,1776,K-2244-2018,1,1,NULL,NULL,NULL,NULL
2325,1777,0000-0003-1197-5375,2,1,NULL,NULL,NULL,NULL
2326,1777,D59BsAoAAAAJ,3,1,NULL,NULL,NULL,NULL
2327,1777,57214823039,4,1,NULL,NULL,NULL,NULL
2328,1778,E-5127-2018,1,1,NULL,NULL,NULL,NULL
2329,1778,JJB-2353-2023,1,2,NULL,NULL,NULL,NULL
2330,1778,0000-0002-2686-5286,2,1,NULL,NULL,NULL,NULL
2331,1779,K-3245-2018,1,1,NULL,NULL,NULL,NULL
2332,1780,C-3834-2014,1,1,NULL,NULL,NULL,NULL
2333,1780,0000-0002-9376-1823,2,1,NULL,NULL,NULL,NULL
2334,1780,36448134900,4,1,NULL,NULL,NULL,NULL
2335,1782,EXH-7410-2022,1,1,NULL,NULL,NULL,NULL
2336,1782,0000-0001-8085-7394,2,1,NULL,NULL,NULL,NULL
2337,1783,C-5985-2018,1,1,NULL,1,11512,2024-11-14 16:18:46.423
