AddressId,HitId,addr_no,city,country,full_address
243,1524,9,Ankara,Turkey,"Gazi Univ, Dept Pediat Hematol, Ankara, Turkey"
244,1524,10,Istanbul,Turkey,"Bogazici Univ, Mol Biol & Genet, Istanbul, Turkey"
245,1525,1,Izmir,Turkey,"Ege Univ, Childrens Hosp, Pediat Hematol, Izmir, Turkey"
246,1525,2,Samsun,Turkey,"19 Mayis Univ, Pediat Hematol, Samsun, Turkey"
247,1525,3,Ankara,Turkey,"Diskapi Yildirim Beyazit Hosp, Pediat Hematol, Ankara, Turkey"
248,1525,4,Ankara,Turkey,"Gazi Univ, Pediat Hematol, Ankara, Turkey"
249,1525,5,Adana,Turkey,"Cukurova Univ, Pediat Hematol, Adana, Turkey"
250,1525,6,Istanbul,Turkey,"Istanbul Cerrahpasa Univ, Pediat Hematol, Istanbul, Turkey"
251,1525,7,Ankara,Turkey,"Gazi Univ Hosp, Hematol, Ankara, Turkey"
252,1525,8,Istanbul,Turkey,"Istanbul Univ, Hematol, Istanbul, Turkey"
253,1525,9,Trabzon,Turkey,"Karadeniz Teknik Univ, Pediat Hematol, Trabzon, Turkey"
254,1525,10,Izmir,Turkey,"Ege Univ Hosp, Hematol, Izmir, Turkey"
255,1525,11,Istanbul,Turkey,"Kanuni Sultan Suleyman Hosp, Pediat Hematol, Istanbul, Turkey"
256,1526,1,Adana,Turkey,"Acibadem Hosp, Adana, Turkey"
257,1526,2,Istanbul,Turkey,"Istanbul Univ, Med Fac, Istanbul, Turkey"
258,1526,3,Antalya,Turkey,"Akdeniz Univ, Med Fac, Antalya, Turkey"
259,1526,4,Adana,Turkey,"Cukurova Univ, Med Fac, Adana, Turkey"
260,1526,5,Antalya,Turkey,"Antalya Training & Res Hosp, Antalya, Turkey"
261,1526,6,Antakya,Turkey,"Antakya State Hosp, Antakya, Turkey"
262,1526,7,Istanbul,Turkey,"Kanuni Sultan Suleyman Training & Res Hosp, Istanbul, Turkey"
263,1526,8,Denizli,Turkey,"Denizli State Hosp, Denizli, Turkey"
264,1526,9,Izmir,Turkey,"Dr Behcet Uz Child Dis Surg Training & Res Hosp, Izmir, Turkey"
265,1526,10,Bursa,Turkey,"Dortcelik Child Dis Hosp, Bursa, Turkey"
266,1526,11,Mersin,Turkey,"Mersin Univ, Med Fac, Mersin, Turkey"
267,1526,12,Konya,Turkey,"Necmettin Erbakan Univ, Meram Med Fac, Konya, Turkey"
268,1526,13,Aydin,Turkey,"Adnan Menderes Univ, Med Fac, Aydin, Turkey"
269,1526,14,Istanbul,Turkey,"Okmeydani Training & Res Hosp, Istanbul, Turkey"
270,1526,15,Bursa,Turkey,"Uludag Univ, Med Fac, Bursa, Turkey"
271,1526,16,Ankara,Turkey,"Hematol Oncol Training & Res Hosp, Ankara Child Hlth & Dis, Ankara, Turkey"
272,1526,17,Ankara,Turkey,"Hacettepe Univ, Med Fac, Ankara, Turkey"
273,1526,18,Istanbul,Turkey,"Goztepe Training & Res Hosp, Istanbul, Turkey"
274,1526,19,Diyarbakir,Turkey,"Dicle Univ, Med Fac, Diyarbakir, Turkey"
275,1526,20,Sanliurfa,Turkey,"Harran Univ, Med Fac, Sanliurfa, Turkey"
276,1526,21,Ankara,Turkey,"Ankara Univ, Fac Med, Ankara, Turkey"
277,1526,22,Istanbul,Turkey,"Sisli Etfal Training & Res Hosp, Istanbul, Turkey"
278,1526,23,Izmir,Turkey,"Dokuz Eylul Univ, Med Fac, Izmir, Turkey"
279,1526,24,Istanbul,Turkey,"Istanbul Univ, Cerrahpasa Med Fac, Istanbul, Turkey"
280,1526,25,Edirne,Turkey,"Trakya Univ, Med Fac, Edirne, Turkey"
281,1526,26,Denizli,Turkey,"Pamukkale Univ, Med Fac, Denizli, Turkey"
282,1526,27,Ankara,Turkey,"Gazi Univ, Med Fac, Ankara, Turkey"
283,1526,28,Istanbul,Turkey,"Istanbul Zeynep Kamil Women & Childrens Dis Raini, Istanbul, Turkey"
284,1526,29,Istanbul,Turkey,"Novartis Saglik Gida & Tarim Urunleri San & Tic A, Istanbul, Turkey"
285,1526,30,Kayseri,Turkey,"Erciyes Univ, Med Fac, Kayseri, Turkey"
286,1528,1,Adana,Turkey,"Cukurova Univ, Dept Stat, Fac Sci & Letters, TR-01330 Adana, Turkey"
287,1529,1,Izmir,Turkey,"Ege Univ, Fac Pharm, Dept Pharmaceut Technol, TR-35100 Izmir, Turkey"
288,1529,2,Izmir,Turkey,"Ege Univ, Fac Pharm, Dept Pharmaceut Microbiol, TR-35100 Izmir, Turkey"
289,1529,3,Adana,Turkey,"Cukurova Univ, Fac Pharm, Dept Analyt Chem, TR-01330 Adana, Turkey"
290,1529,4,Izmir,Turkey,"Ege Univ, Fac Pharm, Dept Pharmaceut Toxicol, TR-35100 Izmir, Turkey"
291,1529,5,Bornova,Turkey,"Ege Univ, Fac Dent, Dept Oral Diag & Radiol, TR-35100 Bornova, Turkey"
292,1534,1,Adana,Turkey,"Univ Cukurova, Vocat Sch Ceyhan, Adana, Turkey"
293,1534,2,Adana,Turkey,"Univ Cukurova, Dept Chem, Fac Sci & Letters, TR-01330 Adana, Turkey"
294,1534,3,Adana,Turkey,"Univ Cukurova, Vocat Sch Imamoglu, Adana, Turkey"
295,1535,1,Adana,Turkey,"Cukurova Univ, Fac Med, Dept Med Oncol, TR-01130 Adana, Turkey"
296,1535,2,Adana,Turkey,"Cukurova Univ, Fac Med, Dept Nucl Med, Adana, Turkey"
297,1535,3,Adana,Turkey,"Cukurova Univ, Fac Med, Dept Biostat, Adana, Turkey"
298,1535,4,Adana,Turkey,"Cukurova Univ, Fac Med, Dept Internal Med, Adana, Turkey"
299,1536,1,Adana,Turkey,"Cukurova Univ, Vocat Sch Hlth Serv, Elderly Care Dept, Adana, Turkey"
300,1536,2,Kayseri,Turkey,"Erciyes Univ, Fac Hlth Sci, Kayseri, Turkey"
301,1537,1,Adana,Turkey,"Cukurova Univ, Dept Oncol, Fac Med, Adana, Turkey"
302,1537,2,Adana,Turkey,"Cukurova Univ, Dept Pathol, Fac Med, Adana, Turkey"
303,1538,1,Adana,Turkey,"Cukurova Univ, Fac Agr, Dept Anim Sci, TR-01330 Adana, Turkey"
304,1538,2,Antony,France,"Immeuble Antony Parc 2 10,Pl Gen Gaulle, F-92160 Antony, France"
305,1539,1,Adana,Turkey,"Cukurova Univ, Inst Social Sci, Adana, Turkey"
306,1539,2,Adana,Turkey,"Cukurova Univ, Fac Educ, Dept English Language Teaching, Adana, Turkey"
307,1540,1,Istanbul,Turkey,"Marmara Univ, Sch Med, PMR Dept, Rheumatol Div, Istanbul, Turkey"
308,1540,2,Adana,Turkey,"Cukurova Univ, Sch Med, PMR Dept, Pain Med Div, Adana, Turkey"
309,1540,3,Malatya,Turkey,"Darende Hulusi Efendi Devlet Hosp, PMR Dept, Malatya, Turkey"
310,1540,4,Istanbul,Turkey,"Sancaktepe Sehit Prof Dr Ilhan Varank Training &, Istanbul, Turkey"
311,1540,5,Istanbul,Turkey,"Marmara Univ, Sch Med, PMR Dept, Istanbul, Turkey"
312,1548,1,Adana,Turkey,"Cukurova Univ, Fac Dent, Dept Endodont, TR-01130 Adana, Turkey"
313,1548,2,Adana,Turkey,"Cukurova Univ, Inst Nat & Appl Sci, Dept Biol, Adana, Turkey"
314,1548,3,Adana,Turkey,"Cukurova Univ, Fac Art & Sci, Dept Biol, Adana, Turkey"
315,1549,1,Adana,Turkey,"Cukurova Univ, Med Fac, Dept Physiol, Div Sports Physiol, Adana, Turkey"
316,1549,2,Adana,Turkey,"Cukurova Univ, Med Fac, Dept Phys Educ & Sports, Adana, Turkey"
317,1550,1,Adana,Turkey,"Cukurova Univ, Fac Med, Div Pediat Intens Care, Dept Pediat, Adana, Turkey"
318,1551,1,Adana,Turkey,"Cukurova Univ, Vocat Sch Adana, Dept Elect & Automat, TR-01160 Adana, Turkey"
319,1552,1,Ceyhan Adana,Turkey,"Cukurova Univ, Ceyhan Engn Fac, Dept Geomat Engn, Ceyhan Adana, Turkey"
320,1553,1,Adana,Turkey,"Cukurova Univ, Fac Dent, Dept Pediat, Adana, Turkey"
321,1553,2,Adana,Turkey,"Cukurova Univ, Fac Dent, Dept Dent, Adana, Turkey"
322,1553,3,Adana,Turkey,"Cukurova Univ, Fac Dent, Dept Periodontol, Adana, Turkey"
323,1554,1,Adana,Turkey,"Cukurova Univ, Dept Pediat Dent, Fac Dent, Adana, Turkey"
324,1554,2,Trabzon,Turkey,"Karadeniz Tech Univ, Fac Dent, Dept Pediat Dent, Trabzon, Turkey"
325,1554,3,Trabzon,Turkey,"Karadeniz Tech Univ, Fac Med, Dept Microbiol, Trabzon, Turkey"
326,1554,4,Ankara,Turkey,"Gazi Univ, Dept Pediat Dent, Fac Dent, Ankara, Turkey"
327,1555,1,Adana,Turkey,"Cukurova Univ, Dept Pediat Infect Dis, Sch Med, Adana, Turkey"
328,1556,1,Adana,Turkey,"Cukurova Univ, Saglik Bilimleri Fak, Ebelik Bolumu, Adana, Turkey"
329,1557,1,Adana,Turkey,"Cukurova Univ, Fac Med, Dept Pediat Oncol, Adana, Turkey"
330,1557,2,Adana,Turkey,"Cukurova Univ, Fac Med, Pediat Bone Marrow Transplantat Unit, Adana, Turkey"
331,1558,1,Adana,Turkey,"Cukurova Univ, Tip Fak Fizyoloji AD Spor Fizyolojisi Bilim Dali, Adana, Turkey"
332,1558,2,Adana,Turkey,"Cukurova Univ, Beden Egitimi & Spor Yuksekokulu, Adana, Turkey"
333,1559,1,Adana,Turkey,"Cukurova Univ, Tip Fak, Pediat Onkol & Pediat Kemik Iligi Transplantasyon, Adana, Turkey"
334,1560,1,Adana,Turkey,"Cukurova Univ, Tip Fak, Biyokimya Anabilim Dali, Adana, Turkey"
335,1561,1,Adana,Turkey,"Cukurova Univ, Saglik Bilimleri Fak, Ebelik Bolumu, Adana, Turkey"
336,1561,2,Adana,Turkey,"Cukurova Univ, Tip Fak, Tip Tarihi & Etik Anabilim Dali, Adana, Turkey"
337,1562,1,Adana,Turkey,"Cukurova Univ, Tip Fak, Gen Cerrahi Anabilim Dali, Adana, Turkey"
338,1563,1,Adana,Turkey,"Cukurova Univ, Dept Pediat Rheumatol, Fac Med, Adana, Turkey"
339,1563,2,Adana,Turkey,"Cukurova Univ, Dept Pediat Endocrinol, Fac Med, Adana, Turkey"
340,1563,3,Adana,Turkey,"Cukurova Univ, Dept Med Genet, Fac Med, Adana, Turkey"
341,1564,1,Adana,Turkey,"Cukurova Univ, Tip Fak, Tibbi Biyoloji Anabilim Dali, Adana, Turkey"
342,1565,1,Adana,Turkey,"Cukurova Univ, Fac Med, Dept Child Hlth & Dis, Dept Child Infect, Adana, Turkey"
343,1566,1,Adana,Turkey,"Cukurova Univ, Fac Med, Dept Gen Surg, Adana, Turkey"
344,1566,2,Adana,Turkey,"Cukurova Univ, Fac Med, Dept Pathol, Adana, Turkey"
345,1566,3,Adana,Turkey,"Cukurova Univ, Fac Med, Dept Med Oncol, Adana, Turkey"
346,1567,1,Adana,Turkey,"Cukurova Univ, Saglik Bilimleri Fak, Ebelik Bolumu, Adana, Turkey"
347,1567,2,Adana,Turkey,"Hemsirelik Bolumu, Adana, Turkey"
348,1568,1,Adana,Turkey,"Univ Hlth Sci, Adana Hlth Practice & Res Ctr, Dept Internal Med, Adana, Turkey"
349,1568,2,Adana,Turkey,"Univ Hlth Sci, Adana Hlth Practice & Res Ctr, Dept Radiol, Dr Mithat Ozsan Bulvari Kisla Mah,4522 Sok, Adana, Turkey"
350,1569,1,Adana,Turkey,"Cukurova Univ, Ceyhan Engn Fac, Mech Engn Dept, TR-01950 Adana, Turkey"
351,1569,2,Adana,Turkey,"Cukurova Univ, Fac Engn, Automot Engn Dept, TR-01330 Adana, Turkey"
352,1569,3,Adana,Turkey,"Adana Sci & Technol Univ, Fac Engn & Nat Sci, Automot Engn Dept, TR-01180 Adana, Turkey"
353,1570,1,Kayseri,Turkey,"Erciyes Univ, Tip Fak, Gen Cerrahi Anabilim Dali, Cerrahi Onkol Bilim Dali, Kayseri, Turkey"
354,1570,2,Adana,Turkey,"Cukurova Univ, Tip Fak, Gen Cerrahi AnabilimDali, Adana, Turkey"
355,1571,1,Adana,Turkey,"Cukurova Univ, Tip Fak, Cocuk Sagligi & Hastaliklari Anabilim Dali, Adana, Turkey"
356,1571,2,Adana,Turkey,"Neonatol Bilim Dali, Adana, Turkey"
357,1571,3,Adana,Turkey,"Cocuk Cerrahisi Anabilim Dali, Adana, Turkey"
358,1572,1,Adana,Turkey,"Cukurova Univ, ELT Dept, Adana, Turkey"
359,1572,2,Adana,Turkey,"Adana Bilim & Teknol Univ, Adana, Turkey"
360,1573,1,Benevento,Italy,"Univ Sannio, Dept Sci & Technol, Via Port Arsa 11, I-82100 Benevento, Italy"
361,1573,2,Avellino,Italy,"Natl Res Council ISA CNR, Inst Food Sci, Via Roma 64, I-83100 Avellino, Italy"
362,1573,3,Adana,Turkey,"Cukurova Univ, Dept Aquaculture, Fac Fisheries, TR-01330 Adana, Turkey"
363,1574,1,Adana,Turkey,"Cukurova Univ, Dept Med Biol & Genet, Fac Med, Adana, Turkey"
364,1574,2,Adana,Turkey,"Dept Child & Adolescent Psychiat, Adana, Turkey"
365,1574,3,Adana,Turkey,"Fac Med, Dept Med Microbiol, Adana, Turkey"
366,1574,4,Adana,Turkey,"Dept Immunol, Adana, Turkey"
367,1574,5,Adana,Turkey,"Fac Med, Dept Biostat, Adana, Turkey"
368,1574,6,Izmir,Turkey,"Dokuz Eylul Univ, Dept Pediat, Fac Med, Izmir, Turkey"
369,1576,1,Adana,Turkey,"Cukurova Univ, Dept Elect & Elect Engn, TR-01330 Adana, Turkey"
370,1576,2,Adana,Turkey,"Cukurova Univ, Dept Biomed Engn, TR-01330 Adana, Turkey"
371,1576,3,Adana,Turkey,"Cukurova Univ, MACTIMARUM Res & Applicat Ctr, TR-01330 Adana, Turkey"
372,1577,1,Adana,Turkey,"Cukurova Univ, Dept Phys Med & Rehabil, Fac Med, Adana, Turkey"
373,1578,1,Adana,Turkey,"Cukurova Univ, Balcali Hosp, Dept Pediat, Adana, Turkey"
374,1578,2,Adana,Turkey,"Cukurova Univ, AGENTEM Adana Genet Dis Diag & Treatment Ctr, Adana, Turkey"
375,1578,3,Adana,Turkey,"Cukurova Univ, Fac Med, Balcali Clin & Hosp, Med Genet Dept, Adana, Turkey"
376,1578,4,Adana,Turkey,"Cukurova Univ, Balcali Hosp, Dept Otorhinolaryngol, Adana, Turkey"
377,1578,5,Adana,Turkey,"Cukurova Univ, Balcali Hosp, Dept Pathol, Adana, Turkey"
378,1579,1,Trabzon,Turkey,"Trabzon Cent Fisheries Res Inst, Vali Adil Yazar Ave 14 Kasustu, TR-61250 Trabzon, Turkey"
379,1579,2,Adana,Turkey,"Cukurova Univ, Fisheries Fac, TR-01330 Adana, Turkey"
380,1580,1,Adana,Turkey,"Adana Sci & Technol Univ, Fac Business, Adana, Turkey"
381,1580,2,Adana,Turkey,"Cukurova Univ, Food Engn Dept, Adana, Turkey"
382,1581,1,Erzurum,Turkey,"Ataturk Univ, Fac Pharm, Dept Pharmacognosy, Erzurum, Turkey"
383,1581,2,Ankara,Turkey,"Ankara Univ, Fac Pharm, Dept Pharmaceut Bot, Ankara, Turkey"
384,1581,3,Adana,Turkey,"Cukurova Univ, Fac Pharm, Dept Pharmacol, Adana, Turkey"
385,1581,4,Ankara,Turkey,"Ankara Univ, Fac Pharm, Dept Pharmacol, Ankara, Turkey"
386,1582,1,Dammam,Saudi Arabia,"Imam Abdulrahman Bin Faisal Univ, Coll Sci, Dept Phys, POB 1982, Dammam 31441, Saudi Arabia"
387,1582,2,Dammam,Saudi Arabia,"Imam Abdulrahman Bin Faisal Univ, IRMC, Dept Biophys, POB 1982, Dammam 31441, Saudi Arabia"
388,1582,3,Dammam,Saudi Arabia,"Imam Abdulrahman Bin Faisal Univ, IRMC, Dept Nanomed Res, POB 1982, Dammam 31441, Saudi Arabia"
389,1582,4,Isparta,Turkey,"Suleyman Demirel Univ, Fac Engn, Dept Mech Engn, TR-32260 Isparta, Turkey"
390,1582,5,Minsk,BELARUS,"NAS Belarus, Sci & Pract Mat Res Ctr, SSPA, P Brovki Str,19, Minsk 220072, BELARUS"
391,1582,6,Bolu,Turkey,"Bolu Abanat Izzet Baysal Univ, Dept Phys, TR-14030 Bolu, Turkey"
392,1582,7,Adana,Turkey,"Cukurova Univ, Fac Sci & Letters, Dept Phys, TR-01330 Adana, Turkey"
393,1582,8,Moscow,Russia,"Natl Univ Sci & Technol MISiS, Leninsky Prospekt 4, Moscow 119049, Russia"
394,1582,9,Chelyabinsk,Russia,"South Ural State Univ, Lenin Prospect,76, Chelyabinsk 454080, Russia"
395,1583,1,Istanbul,Turkey,"Marmara Univ, Dept Paediat Endocrinol & Diabet, Fac Med, Istanbul, Turkey"
396,1583,2,Ankara,Turkey,"Turkish Directorate Publ Hlth, Ankara, Turkey"
397,1583,3,Adana,Turkey,"Cukurova Univ, Dept Paediat Endocrinol & Diabet, Fac Med, Adana, Turkey"
398,1583,4,Konya,Turkey,"Necmettin Erbakan Univ, Dept Paediat Endocrinol & Diabet, Meram Fac Med, Konya, Turkey"
399,1583,5,Kayseri,Turkey,"Erciyes Univ, Dept Paediat Endocrinol & Diabet, Fac Med, Kayseri, Turkey"
400,1583,6,Samsun,Turkey,"Ondokuz Mayis Univ, Dept Paediat Endocrinol & Diabet, Fac Med, Samsun, Turkey"
401,1583,7,Eskisehir,Turkey,"Osmangazi Univ, Dept Paediat Endocrinol & Diabet, Fac Med, Eskisehir, Turkey"
402,1583,8,Kocaeli,Turkey,"Kocaeli Univ, Dept Paediat Endocrinol & Diabet, Fac Med, Kocaeli, Turkey"
403,1583,9,Ankara,Turkey,"Hacettepe Univ, Dept Paediat Endocrinol & Diabet, Fac Med, Ankara, Turkey"
404,1583,10,Istanbul,Turkey,"Istanbul Univ, Dept Paediat Endocrinol & Diabet, Istanbul Fac Med, Istanbul, Turkey"
405,1584,1,Basel,Switzerland,"Enzyvant, Basel, Switzerland"
406,1584,2,Washington,USA,"Childrens Natl Med Ctr, Washington, DC 20010 USA"
407,1584,3,Montreal,Canada,"Montreal Childrens Hosp, Montreal, PQ, Canada"
408,1584,4,Cordoba,Argentina,"Childrens Hosp Cordoba, Cordoba, Argentina"
409,1584,5,Adana,Turkey,"Cukurova Univ Hosp, Adana, Turkey"
410,1584,6,Stockholm,Sweden,"Karolinska Univ Hosp, Stockholm, Sweden"
411,1584,7,Wiesbaden,Germany,"Helios Dr Horst Schmidt Kliniken, Wiesbaden, Germany"
412,1584,8,Izmir,Turkey,"Dokuz Eylul Univ Hosp, Izmir, Turkey"
413,1584,9,New Delhi,India,"Sir Ganga Ram Hosp, New Delhi, India"
414,1584,10,Cairo,Egypt,"Cairo Univ, Childrens Hosp, Cairo, Egypt"
415,1584,11,New Delhi,India,"Lok Nayak Hosp, New Delhi, India"
416,1584,12,New Delhi,India,"Maulana Azad Med Coll, New Delhi, India"
417,1584,13,Genoa,Italy,"Ist Giannina Gaslini, Genoa, Italy"
418,1584,14,Ankara,Turkey,"Hacettepe Univ Hosp, Ankara, Turkey"
419,1584,15,Istanbul,Turkey,"Instanbul Univ Hosp, Istanbul, Turkey"
420,1584,16,Milan,Italy,"Univ Milan, Milan, Italy"
421,1584,17,Boston,USA,"Enzyvant, Boston, MA USA"
422,1584,18,Oakland,USA,"UCSF Benioff Childrens Hosp Oakland, Oakland, CA USA"
423,1586,1,Brooklyn,USA,"SUNY, Downstate Sch Publ Hlth, Brooklyn, NY USA"
424,1586,2,Auckland,New Zealand,"Auckland City Hosp, Green Lane Cardiovasc Serv, Auckland, New Zealand"
425,1586,3,Aurora,USA,"Univ Colorado, Div Cardiol, Sch Med, Aurora, CO USA"
426,1586,4,Breda,Netherlands,"Amphia Ziekenhuis Molengracht, Breda, Netherlands"
427,1586,5,Boston,USA,"Brigham & Womens Hosp, Heart & Vasc Ctr, 75 Francis St, Boston, MA 02115 USA"
428,1586,6,Boston,USA,"Harvard Med Sch, Boston, MA USA"
429,1586,7,Birmingham,USA,"Univ Alabama Birmingham, Div Cardiovasc Dis, Birmingham, AL 35294 USA"
430,1586,8,Taipei,Taiwan,"Taipei Vet Gen Hosp, Gen Clin Res Ctr, Taipei, Taiwan"
431,1586,9,Taipei,Taiwan,"Natl Yang Ming Univ, Taipei, Taiwan"
432,1586,10,Rosario,Argentina,"Inst Cardiovasc Rosario, Estudios Cardiol Latinoamer, Rosario, Santa Fe, Argentina"
433,1586,11,Bridgewater,USA,"Sanofi, Bridgewater, MA USA"
434,1586,12,Edmonton,Canada,"Univ Alberta, Canadian VIGOUR Ctr, Edmonton, AB, Canada"
435,1586,13,Toronto,Canada,"Univ Toronto, St Michaels Hosp, Toronto, ON, Canada"
436,1586,14,Paris,France,"Sanofi, Paris, France"
437,1586,15,Stanford,USA,"Stanford Univ, Dept Med, Stanford Ctr Clin Res, Stanford, CA 94305 USA"
438,1586,16,Leiden,Netherlands,"Leiden Univ, Dept Cardiol, Med Ctr, Leiden, Netherlands"
439,1586,17,Kyoto,Japan,"Kyoto Univ, Grad Sch Med, Kyoto, Kyoto, Japan"
440,1586,18,Budapest,Hungary,"Magyar Honvedseg Egeszsegugyi Kozpont, Budapest, Hungary"
441,1586,19,Tarrytown,USA,"Regeneron Pharmaceut Inc, 777 Old Saw Mill River Rd, Tarrytown, NY 10591 USA"
442,1586,20,Durham,USA,"Duke Univ, Sch Med, Dept Med, Div Cardiol, Durham, NC 27706 USA"
443,1586,21,Durham,USA,"Duke Univ, Med Ctr, Duke Clin Res Inst, Durham, NC USA"
444,1586,22,Bangalore,India,"St Johns Med Coll, Dept Pharmacol, Bangalore, Karnataka, India"
445,1586,23,Bangalore,India,"St Johns Med Coll, Div Clin Res, Bangalore, Karnataka, India"
446,1586,24,Bangalore,India,"St Johns Res Inst, Dept Pharmacol, Bangalore, Karnataka, India"
447,1586,25,Bangalore,India,"St Johns Res Inst, Div Clin Res, Bangalore, Karnataka, India"
448,1586,26,Frankfurt,Germany,"Goethe Univ, Dept Med 3, Frankfurt, Germany"
449,1586,27,Paris,France,"Hop Bichat Claude Bernard, AP HP, Paris, France"
450,1586,28,Paris,France,"Paris Diderot Univ, Sorbonne Paris Cite, FACT, INSERM U1148, Paris, France"
451,1586,29,London,England,"Royal Brompton Hosp, Imperial Coll, Natl Heart & Lung Inst, London, England"
452,1586,30,Rosario,Argentina,"Estudios Cardiol Latinoamer, Rosario, Argentina"
453,1586,31,Adelaide,Australia,"Flinders Univ S Australia, South Australian Hlth & Med Res Inst, Med Ctr, Adelaide, SA, Australia"
454,1586,32,Feldkirch,Austria,"Landeskrankenhaus Feldkirch, Feldkirch, Austria"
455,1586,33,Leuven,Belgium,"UZ Leuven, Leuven, Belgium"
456,1586,34,Sarajevo,Bosnia & Herceg,"Univ Clin Ctr Sarajevo, Sarajevo, Bosnia & Herceg"
457,1586,36,Sofia,Bulgaria,"MHAT Nat Cardiol Hosp EAD, Sofia, Bulgaria"
458,1586,37,Santiago,Chile,"Univ Chile, Hosp Clin, Santiago, Chile"
459,1586,38,Beijing,Peoples R China,"Peking Univ, First Hosp, Beijing, Peoples R China"
460,1586,39,Floridablanca,Colombia,"Fundac Oftalmol Santander FOSCAL, Floridablanca, Colombia"
461,1586,40,Zagreb,Croatia,"Univ Zagreb, Univ Hosp Ctr Zagreb, Zagreb Sch Med, Zagreb, Croatia"
462,1586,41,Zagreb,Croatia,"Univ Zagreb, Univ Ctr Zagreb, Sch Med, Zagreb, Croatia"
463,1586,42,Prague,Czech Republic,"Na Homolce Hosp, Prague, Czech Republic"
464,1586,43,Aarhus,Denmark,"Aarhus Univ Skejby, Aarhus, Denmark"
465,1586,44,Tallinn,Estonia,"North Estonia Med Ctr, Tallinn, Estonia"
466,1586,45,Helsinki,Finland,"Heart & Lung Ctr, Div Cardiol, HUCH, Helsinki, Finland"
467,1586,46,Paris,France,"Hop Europeen Georges Pompidou, FACT, F CRIN network, Paris, France"
468,1586,47,Tbilisi,Georgia,"Chapidze Emergency Cardiol Ctr, Tbilisi, Georgia"
469,1586,48,Aachen,Germany,"Univ Aachen, Aachen, Germany"
470,1586,49,Ioannina,Greece,"Univ Gen Hosp Ioannina, Ioannina, Greece"
471,1586,50,Guatemala City,Guatemala,"Unidad Diagnost Cardiol, Clin privada, Guatemala City, Guatemala"
472,1586,51,Hong Kong,Peoples R China,"Univ Hong Kong, Queen Mary Hosp, Hong Kong, Peoples R China"
473,1586,52,Budapest,Hungary,"Magyar Honvedseg Egeszsegugyi Kozpont, Budapest, Hungary"
474,1586,53,Bangalore,India,"St Johns Med Coll, Bangalore, Karnataka, India"
475,1586,54,Beer Sheva,Israel,"Ben Gurion Univ Negev, Soroka Univ Med Ctr, Fac Hlth Sci, Beer Sheva, Israel"
476,1586,55,Ferrara,Italy,"Univ Ferrara, Unit Operativa Cardiologia, Ferrara, Italy"
477,1586,56,Seoul,South Korea,"Seoul Natl Univ Hosp, Seoul, South Korea"
478,1586,57,Seoul,South Korea,"SMG Seoul Natl Univ, Boramae Med Ctr, Seoul, South Korea"
479,1586,58,Skopje,North Macedonia,"Univ Clin Cardiol, Skopje, North Macedonia"
480,1586,59,Riga,Latvia,"Univ Latvia, Pauls Stradins Clin Univ Hosp, Riga, Latvia"
481,1586,60,Vilnius,Lithuania,"Vilnius Univ Hosp Santaros Klinikos, Vilnius, Lithuania"
482,1586,61,Batu Caves,Malaysia,"Univ Teknologi MARA UiTM Selayang Campus, Batu Caves, Malaysia"
483,1586,62,Kuala Lumpur,Malaysia,"UCSI Univ, Kuala Lumpur, Malaysia"
484,1586,63,Guadalajara,Mexico,"Med Off, Guadalajara, Jalisco, Mexico"
485,1586,64,Auckland,New Zealand,"Auckland City Hosp, Green Lane Cardiovascular Serv, Auckland, New Zealand"
486,1586,65,Oslo,Norway,"Oslo Univ HF, Oslo, Norway"
487,1586,66,San Juan,USA,"Cardinal Santos Med Ctr, San Juan, PR USA"
488,1586,67,Warsaw,Poland,"Postgraduate Med Sch, Grochowski Hosp, Warsaw, Poland"
489,1586,68,Leiria,Portugal,"Ctr Hosp Leiria Pombal, Leiria, Portugal"
490,1586,69,Bucharest,Romania,"Clin Emergency Hosp Bucharest, Bucharest, Romania"
491,1586,70,Moscow,Russia,"Russian Cardiol Sci Product Complex, Moscow, Russia"
492,1586,71,Singapore,Singapore,"Natl Heart Ctr, Singapore, Singapore"
493,1586,72,Bratislava,Slovakia,"Univ Nemocn Bratislava, Interna Klin 1, Bratislava, Slovakia"
494,1586,73,Ljubljana,Slovenia,"Univ Med Ctr Ljubljana, Div Med, Dept Vasc Med, Prevent Cardiol Unit, Ljubljana, Slovenia"
495,1586,74,Johannesburg,South Africa,"Milpark Hosp, Johannesburg, South Africa"
496,1586,75,Madrid,Spain,"Fdn Jimenez Diaz, Madrid, Spain"
497,1586,76,Kelaniya,Sri Lanka,"Univ Kelaniya, Clin Trials Unit, Kelaniya, Sri Lanka"
498,1586,77,Uppsala,Sweden,"Uppsala Univ, Dept Med Sci, Uppsala Clin Res Ctr, Uppsala, Sweden"
499,1588,1,Adana,Turkey,"Cukurova Univ, Fac Dent, Dept Orthodont, TR-01330 Adana, Turkey"
500,1588,2,Adana,Turkey,"Cukurova Univ, Fac Dent, Dept Oral & Maxillofacial Surg, Adana, Turkey"
501,1588,3,Adana,Turkey,"Cukurova Univ, Fac Med, Dept Plast Reconstruct & Aesthet Surg, Adana, Turkey"
502,1589,1,Adana,Turkey,"Cukurova Univ, Dept Math, Adana, Turkey"
